"(1, 1, 'tot')","(2, 0, 'tot')","(3, 0, 'tot')","(3, 1, 'tot')","('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",hour,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday,timeofday
9.0,0.0,16.0,5.0,41.3266666667,125.495,96.635,100.16125,148.7775,173.418823529,3,1013.0,187.0,2.5,26.4,62.0,0.0,3,0,3.0
15.0,0.0,18.0,4.0,35.83,115.2125,98.05,88.505,144.695,175.541176471,3,1012.75555556,179.222222222,2.47777777778,26.6555555556,61.1111111111,0.0,3,0,3.33333333333
13.0,0.0,12.0,2.0,34.82,104.93,99.465,121.3,140.6125,177.663529412,3,1012.51111111,171.444444444,2.45555555556,26.9111111111,60.2222222222,0.0,3,0,3.66666666667
21.0,0.0,11.0,8.0,33.81,97.02,100.88,75.32,136.53,179.785882353,4,1012.26666667,163.666666667,2.43333333333,27.1666666667,59.3333333333,0.0,3,0,4.0
12.0,0.0,16.0,5.0,46.205,89.11,102.295,93.75,132.164,181.908235294,4,1012.02222222,155.888888889,2.41111111111,27.4222222222,58.4444444444,0.0,3,0,4.33333333333
22.0,0.0,10.0,5.0,68.215,81.2,103.71,92.5533333333,127.798,184.030588235,4,1011.77777778,148.111111111,2.38888888889,27.6777777778,57.5555555556,0.0,3,0,4.66666666667
27.0,18.0,16.0,14.0,61.74,101.18,129.05,91.3566666667,123.432,186.152941176,5,1011.53333333,140.333333333,2.36666666667,27.9333333333,56.6666666667,0.0,3,0,5.0
27.0,20.0,20.0,9.0,41.96,81.79,126.06,90.16,119.066,188.275294118,5,1011.28888889,132.555555556,2.34444444444,28.1888888889,55.7777777778,0.0,3,0,5.33333333333
39.0,21.0,24.0,10.0,41.735,76.29,123.07,91.78,114.7,190.397647059,5,1011.04444444,124.777777778,2.32222222222,28.4444444444,54.8888888889,0.0,3,0,5.66666666667
42.0,30.0,26.0,33.0,49.66,83.55,120.08,93.4,122.53,192.52,6,1010.8,117.0,2.3,28.7,54.0,0.0,3,0,6.0
61.0,31.0,33.0,37.0,43.26,120.24,117.09,156.58,130.36,180.1625,6,1010.77777778,114.111111111,2.33333333333,28.4888888889,54.3333333333,0.0,3,0,6.33333333333
60.0,38.0,100.0,50.0,42.095,106.88,122.08,90.445,173.445,167.805,6,1010.75555556,111.222222222,2.36666666667,28.2777777778,54.6666666667,0.0,3,0,6.66666666667
79.0,72.0,122.0,63.0,44.695,98.29,166.905,116.525,236.65,155.4475,7,1010.73333333,108.333333333,2.4,28.0666666667,55.0,0.0,3,0,7.0
96.0,79.0,112.0,88.0,58.09,116.41,93.415,77.095,144.63,143.09,7,1010.71111111,105.444444444,2.43333333333,27.8555555556,55.3333333333,0.0,3,0,7.33333333333
100.0,100.0,134.0,93.0,57.08,98.72,112.2525,54.48,209.69,159.8975,7,1010.68888889,102.555555556,2.46666666667,27.6444444444,55.6666666667,0.0,3,0,7.66666666667
106.0,108.0,164.0,121.0,60.96,135.145,131.09,87.605,125.02,176.705,8,1010.66666667,99.6666666667,2.5,27.4333333333,56.0,0.0,3,0,8.0
98.0,110.0,160.0,127.0,68.94,116.27,138.04,103.33,127.56,193.5125,8,1010.64444444,96.7777777778,2.53333333333,27.2222222222,56.3333333333,0.0,3,0,8.33333333333
111.0,101.0,172.0,136.0,54.1,123.15,131.73,118.84,188.835,210.32,8,1010.62222222,93.8888888889,2.56666666667,27.0111111111,56.6666666667,0.0,3,0,8.66666666667
123.0,96.0,151.0,116.0,53.75,119.34,95.44,124.49,200.5125,158.02,9,1010.6,91.0,2.6,26.8,57.0,0.0,3,0,9.0
107.0,81.0,132.0,110.0,51.46,114.095,119.81,101.91,212.19,131.365,9,1010.72222222,91.0,2.71111111111,26.5333333333,58.6666666667,0.0,3,0,9.33333333333
110.0,65.0,101.0,96.0,46.3,107.45,138.75,134.51,174.215,215.32,9,1010.84444444,91.0,2.82222222222,26.2666666667,60.3333333333,0.0,3,0,9.66666666667
98.0,83.0,92.0,82.0,76.375,115.72,135.01,107.53,170.595,156.58,10,1010.96666667,91.0,2.93333333333,26.0,62.0,0.0,3,0,10.0
106.0,48.0,112.0,91.0,51.68,95.59,132.28,95.515,182.7275,233.0,10,1011.08888889,91.0,3.04444444444,25.7333333333,63.6666666667,0.0,3,0,10.3333333333
85.0,44.0,100.0,102.0,43.71,82.42,116.035,99.58,194.86,217.9,10,1011.21111111,91.0,3.15555555556,25.4666666667,65.3333333333,0.0,3,0,10.6666666667
76.0,60.0,87.0,64.0,54.62,115.615,96.695,115.57,180.49,202.8,11,1011.33333333,91.0,3.26666666667,25.2,67.0,0.0,3,0,11.0
85.0,52.0,107.0,72.0,45.26,87.42,100.555,76.855,177.5,187.7,11,1011.45555556,91.0,3.37777777778,24.9333333333,68.6666666667,0.0,3,0,11.3333333333
84.0,45.0,91.0,62.0,66.42,99.16,115.85,123.48,179.6,166.055,11,1011.57777778,91.0,3.48888888889,24.6666666667,70.3333333333,0.0,3,0,11.6666666667
105.0,63.0,75.0,88.0,50.15,97.95,125.155,105.885,176.35,144.41,12,1011.7,91.0,3.6,24.4,72.0,0.0,3,0,12.0
91.0,61.0,91.0,107.0,54.04,99.95,134.46,69.955,193.44,282.0,12,1011.73333333,90.4444444444,3.5,24.2555555556,72.8888888889,0.0,3,0,12.3333333333
98.0,59.0,101.0,92.0,51.43,101.99,148.835,87.54,159.97,419.59,12,1011.76666667,89.8888888889,3.4,24.1111111111,73.7777777778,0.0,3,0,12.6666666667
96.0,59.0,106.0,78.0,70.125,110.03,155.7975,118.45,151.56,173.735,13,1011.8,89.3333333333,3.3,23.9666666667,74.6666666667,0.0,3,0,13.0
103.0,76.0,98.0,98.0,56.24,104.765,162.76,97.89,159.23,163.36,13,1011.83333333,88.7777777778,3.2,23.8222222222,75.5555555556,0.0,3,0,13.3333333333
120.0,75.0,102.0,115.0,51.85,102.16,140.57,109.85,171.09,165.335,13,1011.86666667,88.2222222222,3.1,23.6777777778,76.4444444444,0.0,3,0,13.6666666667
73.0,61.0,133.0,83.0,51.65,109.83,197.745,103.04,124.905,169.54,14,1011.9,87.6666666667,3.0,23.5333333333,77.3333333333,0.0,3,0,14.0
90.0,68.0,104.0,78.0,61.38,76.38,130.975,77.76,218.21,180.84,14,1011.93333333,87.1111111111,2.9,23.3888888889,78.2222222222,0.0,3,0,14.3333333333
90.0,83.0,98.0,105.0,72.52,86.01,131.84,105.025,195.15,179.72,14,1011.96666667,86.5555555556,2.8,23.2444444444,79.1111111111,0.0,3,0,14.6666666667
90.0,62.0,100.0,94.0,49.49,129.09,132.265,123.25,147.37,188.21,15,1012.0,86.0,2.7,23.1,80.0,0.0,3,0,15.0
115.0,73.0,121.0,101.0,58.81,143.16,94.59,123.37,131.615,209.255,15,1011.95555556,80.1111111111,2.52222222222,22.9666666667,80.4444444444,0.0,3,0,15.3333333333
89.0,71.0,120.0,76.0,89.8,83.26,113.33,109.39,164.94,173.21,15,1011.91111111,74.2222222222,2.34444444444,22.8333333333,80.8888888889,0.0,3,0,15.6666666667
102.0,51.0,106.0,89.0,45.06,103.11,115.99,82.72,177.98,203.82,16,1011.86666667,68.3333333333,2.16666666667,22.7,81.3333333333,0.0,3,0,16.0
104.0,93.0,132.0,87.0,76.29,98.69,114.37,120.81,191.02,164.41,16,1011.82222222,62.4444444444,1.98888888889,22.5666666667,81.7777777778,0.0,3,0,16.3333333333
113.0,96.0,146.0,86.0,114.13,101.245,124.965,96.705,169.615,194.59,16,1011.77777778,56.5555555556,1.81111111111,22.4333333333,82.2222222222,0.0,3,0,16.6666666667
114.0,71.0,131.0,78.0,60.25,125.7,120.315,80.39,194.8175,122.26,17,1011.73333333,50.6666666667,1.63333333333,22.3,82.6666666667,0.0,3,0,17.0
102.0,76.0,122.0,86.0,61.73,95.45,115.615,112.06,220.02,219.42,17,1011.68888889,44.7777777778,1.45555555556,22.1666666667,83.1111111111,0.0,3,0,17.3333333333
113.0,70.0,117.0,78.0,45.45,111.675,108.64,138.195,178.265,177.7975,17,1011.64444444,38.8888888889,1.27777777778,22.0333333333,83.5555555556,0.0,3,0,17.6666666667
81.0,83.0,83.0,54.0,93.855,116.28,131.31,93.045,136.51,136.175,18,1011.6,33.0,1.1,21.9,84.0,0.0,3,0,18.0
83.0,63.0,86.0,53.0,55.15,113.21,119.04,112.105,154.7,283.73,18,1011.56666667,65.3333333333,1.16666666667,21.7444444444,84.8888888889,0.0,3,0,18.3333333333
88.0,53.0,65.0,99.0,66.42,69.315,94.0,121.87,172.89,125.445,18,1011.53333333,97.6666666667,1.23333333333,21.5888888889,85.7777777778,0.0,3,0,18.6666666667
41.0,39.0,47.0,57.0,60.19,82.26,109.76,99.14,191.08,166.1175,19,1011.5,130.0,1.3,21.4333333333,86.6666666667,0.0,3,0,19.0
47.0,31.0,52.0,72.0,59.815,111.505,125.52,108.075,195.374,206.79,19,1011.46666667,162.333333333,1.36666666667,21.2777777778,87.5555555556,0.0,3,0,19.3333333333
43.0,29.0,39.0,44.0,47.42,82.75,87.89,140.05,199.668,199.933333333,19,1011.43333333,194.666666667,1.43333333333,21.1222222222,88.4444444444,0.0,3,0,19.6666666667
34.0,30.0,50.0,44.0,33.8,121.29,84.04,87.045,203.962,193.076666667,20,1011.4,227.0,1.5,20.9666666667,89.3333333333,0.0,3,0,20.0
22.0,45.0,42.0,39.0,54.38,125.59,162.61,111.98,208.256,186.22,20,1011.36666667,259.333333333,1.56666666667,20.8111111111,90.2222222222,0.0,3,0,20.3333333333
29.0,30.0,37.0,38.0,75.56,83.19,123.18,107.72,212.55,145.225,20,1011.33333333,291.666666667,1.63333333333,20.6555555556,91.1111111111,0.0,3,0,20.6666666667
29.0,18.0,41.0,32.0,79.19,92.96,138.79,93.09,213.045,275.82,21,1011.3,324.0,1.7,20.5,92.0,0.0,3,0,21.0
20.0,28.0,27.0,43.0,49.25,70.2,70.4,101.32,205.715,271.630576923,21,1011.35555556,325.222222222,1.58888888889,20.7444444444,91.1111111111,0.0,3,0,21.3333333333
24.0,16.0,32.0,36.0,41.26,85.92,98.09,64.995,143.52,267.441153846,21,1011.41111111,326.444444444,1.47777777778,20.9888888889,90.2222222222,0.0,3,0,21.6666666667
15.0,20.0,27.0,27.0,49.915,83.38,95.7821428571,129.39,135.54,263.251730769,22,1011.46666667,327.666666667,1.36666666667,21.2333333333,89.3333333333,0.0,3,0,22.0
26.0,13.0,23.0,15.0,66.43,97.45,93.4742857143,123.8075,127.56,259.062307692,22,1011.52222222,328.888888889,1.25555555556,21.4777777778,88.4444444444,0.0,3,0,22.3333333333
23.0,18.0,17.0,22.0,35.3,118.7275,91.1664285714,118.225,143.405,254.872884615,22,1011.57777778,330.111111111,1.14444444444,21.7222222222,87.5555555556,0.0,3,0,22.6666666667
18.0,12.0,13.0,13.0,71.45,140.005,88.8585714286,112.6425,131.30875,250.683461538,23,1011.63333333,331.333333333,1.03333333333,21.9666666667,86.6666666667,0.0,3,0,23.0
13.0,11.0,7.0,12.0,41.405,83.53,86.5507142857,107.06,119.2125,246.494038462,23,1011.68888889,332.555555556,0.922222222222,22.2111111111,85.7777777778,0.0,3,0,23.3333333333
13.0,7.0,12.0,10.0,39.83,76.19,84.2428571429,107.171666667,107.11625,242.304615385,23,1011.74444444,333.777777778,0.811111111111,22.4555555556,84.8888888889,0.0,3,0,23.6666666667
101.0,0.0,17.0,141.0,68.44,176.67,81.935,107.283333333,95.02,238.115192308,0,1011.8,335.0,0.7,22.7,84.0,0.0,4,0,0.0
82.0,4.0,12.0,93.0,57.995,57.34,84.6190909091,107.395,123.473333333,233.925769231,0,1011.7,322.444444444,0.811111111111,23.1111111111,82.2222222222,0.0,4,0,0.333333333333
46.0,1.0,15.0,79.0,56.34,127.26,87.3031818182,107.506666667,151.926666667,229.736346154,0,1011.6,309.888888889,0.922222222222,23.5222222222,80.4444444444,0.0,4,0,0.666666666667
6.0,0.0,16.0,6.0,54.685,124.603333333,89.9872727273,107.618333333,180.38,225.546923077,1,1011.5,297.333333333,1.03333333333,23.9333333333,78.6666666667,0.0,4,0,1.0
10.0,1.0,12.0,9.0,53.6075,121.946666667,92.6713636364,107.73,184.401818182,221.3575,1,1011.4,284.777777778,1.14444444444,24.3444444444,76.8888888889,0.0,4,0,1.33333333333
8.0,0.0,19.0,4.0,52.53,119.29,95.3554545455,124.548333333,188.423636364,217.168076923,1,1011.3,272.222222222,1.25555555556,24.7555555556,75.1111111111,0.0,4,0,1.66666666667
5.0,0.0,11.0,8.0,47.88,111.22,98.0395454545,141.366666667,192.445454545,212.978653846,2,1011.2,259.666666667,1.36666666667,25.1666666667,73.3333333333,0.0,4,0,2.0
7.0,0.0,14.0,3.0,39.02,103.15,100.723636364,158.185,196.467272727,208.789230769,2,1011.1,247.111111111,1.47777777778,25.5777777778,71.5555555556,0.0,4,0,2.33333333333
10.0,0.0,17.0,5.0,48.855,95.08,103.407727273,175.003333333,200.489090909,204.599807692,2,1011.0,234.555555556,1.58888888889,25.9888888889,69.7777777778,0.0,4,0,2.66666666667
12.0,0.0,14.0,9.0,41.14,97.575,106.091818182,191.821666667,204.510909091,200.410384615,3,1010.9,222.0,1.7,26.4,68.0,0.0,4,0,3.0
14.0,0.0,11.0,5.0,50.81,86.7833333333,108.775909091,208.64,208.532727273,196.220961538,3,1010.62222222,207.333333333,1.78888888889,26.7444444444,66.3333333333,0.0,4,0,3.33333333333
15.0,0.0,12.0,9.0,49.42,75.9916666667,111.46,172.14,212.554545455,192.031538462,3,1010.34444444,192.666666667,1.87777777778,27.0888888889,64.6666666667,0.0,4,0,3.66666666667
15.0,0.0,12.0,5.0,50.065,65.2,96.5333333333,135.64,216.576363636,187.842115385,4,1010.06666667,178.0,1.96666666667,27.4333333333,63.0,0.0,4,0,4.0
23.0,0.0,11.0,3.0,23.09,82.5625,81.6066666667,99.14,220.598181818,183.652692308,4,1009.78888889,163.333333333,2.05555555556,27.7777777778,61.3333333333,0.0,4,0,4.33333333333
19.0,1.0,10.0,4.0,53.56,99.925,66.68,76.1166666667,224.62,179.463269231,4,1009.51111111,148.666666667,2.14444444444,28.1222222222,59.6666666667,0.0,4,0,4.66666666667
34.0,8.0,9.0,8.0,46.68,87.14,93.2233333333,53.0933333333,238.81,175.273846154,5,1009.23333333,134.0,2.23333333333,28.4666666667,58.0,0.0,4,0,5.0
29.0,17.0,16.0,11.0,43.3,57.975,119.766666667,30.07,253.0,171.084423077,5,1008.95555556,119.333333333,2.32222222222,28.8111111111,56.3333333333,0.0,4,0,5.33333333333
38.0,26.0,25.0,22.0,44.87,28.81,146.31,84.86,211.79,166.895,5,1008.67777778,104.666666667,2.41111111111,29.1555555556,54.6666666667,0.0,4,0,5.66666666667
22.0,31.0,23.0,28.0,54.39,180.455,138.89,139.65,170.58,314.37,6,1008.4,90.0,2.5,29.5,53.0,0.0,4,0,6.0
63.0,32.0,60.0,41.0,46.85,104.86,131.47,61.33,151.67,252.4575,6,1008.37777778,90.6666666667,2.72222222222,29.2444444444,53.8888888889,0.0,4,0,6.33333333333
63.0,54.0,69.0,53.0,51.98,97.09,119.93,144.06,112.42,190.545,6,1008.35555556,91.3333333333,2.94444444444,28.9888888889,54.7777777778,0.0,4,0,6.66666666667
86.0,82.0,118.0,66.0,67.675,123.55,116.25,149.87,183.28,128.6325,7,1008.33333333,92.0,3.16666666667,28.7333333333,55.6666666667,0.0,4,0,7.0
100.0,91.0,132.0,81.0,62.455,208.8,117.43,92.79,218.13,66.72,7,1008.31111111,92.6666666667,3.38888888889,28.4777777778,56.5555555556,0.0,4,0,7.33333333333
93.0,103.0,152.0,105.0,72.49,131.82,96.415,105.85,186.03,100.275,7,1008.28888889,93.3333333333,3.61111111111,28.2222222222,57.4444444444,0.0,4,0,7.66666666667
110.0,112.0,149.0,118.0,52.99,109.25,134.99,91.99,158.95,133.83,8,1008.26666667,94.0,3.83333333333,27.9666666667,58.3333333333,0.0,4,0,8.0
127.0,106.0,132.0,135.0,62.38,131.17,110.46,179.875,147.57,167.385,8,1008.24444444,94.6666666667,4.05555555556,27.7111111111,59.2222222222,0.0,4,0,8.33333333333
112.0,118.0,161.0,154.0,71.32,107.36,173.11,115.19,141.66,200.94,8,1008.22222222,95.3333333333,4.27777777778,27.4555555556,60.1111111111,0.0,4,0,8.66666666667
129.0,92.0,176.0,134.0,71.5,142.83,123.96,124.71,142.67,234.495,9,1008.2,96.0,4.5,27.2,61.0,0.0,4,0,9.0
107.0,93.0,157.0,137.0,64.27,190.5,135.69,187.68,149.24,268.05,9,1008.34444444,94.2222222222,4.27777777778,26.8777777778,62.7777777778,0.0,4,0,9.33333333333
105.0,76.0,137.0,96.0,65.08,108.5,123.6325,103.15,335.05,311.97,9,1008.48888889,92.4444444444,4.05555555556,26.5555555556,64.5555555556,0.0,4,0,9.66666666667
79.0,75.0,109.0,87.0,64.4,105.96,111.575,174.19,192.87,355.89,10,1008.63333333,90.6666666667,3.83333333333,26.2333333333,66.3333333333,0.0,4,0,10.0
65.0,80.0,106.0,89.0,53.24,102.04,79.91,112.645,153.22,172.22,10,1008.77777778,88.8888888889,3.61111111111,25.9111111111,68.1111111111,0.0,4,0,10.3333333333
92.0,72.0,108.0,77.0,65.57,103.32,116.35,78.855,166.21,243.73,10,1008.92222222,87.1111111111,3.38888888889,25.5888888889,69.8888888889,0.0,4,0,10.6666666667
88.0,52.0,87.0,94.0,48.2,117.59,117.89,103.92,160.12,152.105,11,1009.06666667,85.3333333333,3.16666666667,25.2666666667,71.6666666667,0.0,4,0,11.0
84.0,57.0,93.0,84.0,56.49,99.63,93.86,59.81,177.61,198.72,11,1009.21111111,83.5555555556,2.94444444444,24.9444444444,73.4444444444,0.0,4,0,11.3333333333
92.0,53.0,83.0,88.0,54.205,101.91,99.425,143.17,161.43,86.64,11,1009.35555556,81.7777777778,2.72222222222,24.6222222222,75.2222222222,0.0,4,0,11.6666666667
115.0,78.0,86.0,91.0,75.24,101.87,130.765,85.51,156.385,170.52,12,1009.5,80.0,2.5,24.3,77.0,0.0,4,0,12.0
97.0,77.0,124.0,79.0,48.095,92.23,127.975,108.55,268.17,173.505,12,1009.52222222,80.2222222222,2.44444444444,24.2,77.2222222222,0.0,4,0,12.3333333333
90.0,84.0,110.0,99.0,53.09,101.42,71.48,111.15,143.925,132.485,12,1009.54444444,80.4444444444,2.38888888889,24.1,77.4444444444,0.0,4,0,12.6666666667
107.0,78.0,117.0,101.0,74.355,102.145,113.62,112.46,134.49,145.235,13,1009.56666667,80.6666666667,2.33333333333,24.0,77.6666666667,0.0,4,0,13.0
109.0,67.0,108.0,114.0,55.73,89.475,121.82,54.735,169.41,157.985,13,1009.58888889,80.8888888889,2.27777777778,23.9,77.8888888889,0.0,4,0,13.3333333333
127.0,83.0,134.0,118.0,52.65,89.26,153.02,76.94,178.84,231.17,13,1009.61111111,81.1111111111,2.22222222222,23.8,78.1111111111,0.0,4,0,13.6666666667
108.0,65.0,161.0,105.0,58.79,104.76,108.5,100.77,186.475,187.425,14,1009.63333333,81.3333333333,2.16666666667,23.7,78.3333333333,0.0,4,0,14.0
115.0,81.0,132.0,129.0,63.52,118.71,125.94,75.05,157.72,143.68,14,1009.65555556,81.5555555556,2.11111111111,23.6,78.5555555556,0.0,4,0,14.3333333333
125.0,93.0,150.0,97.0,77.855,98.075,122.08,102.515,189.075,201.69,14,1009.67777778,81.7777777778,2.05555555556,23.5,78.7777777778,0.0,4,0,14.6666666667
98.0,98.0,164.0,98.0,77.21,98.38,118.22,113.21,159.67,160.55,15,1009.7,82.0,2.0,23.4,79.0,0.0,4,0,15.0
113.0,93.0,150.0,120.0,56.26,115.91,122.2,110.94,164.65,120.06,15,1009.6,108.111111111,1.97777777778,23.1777777778,80.0,0.0,4,0,15.3333333333
114.0,82.0,182.0,107.0,69.19,94.215,133.105,148.7,166.61,206.855,15,1009.5,134.222222222,1.95555555556,22.9555555556,81.0,0.0,4,0,15.6666666667
110.0,77.0,155.0,102.0,54.515,114.6,142.63,128.515,153.34,201.915,16,1009.4,160.333333333,1.93333333333,22.7333333333,82.0,0.0,4,0,16.0
112.0,100.0,137.0,119.0,92.125,112.885,134.05,94.37,143.59,137.875,16,1009.3,186.444444444,1.91111111111,22.5111111111,83.0,0.0,4,0,16.3333333333
113.0,110.0,146.0,137.0,81.265,115.92,102.66,98.34,153.04,146.61,16,1009.2,212.555555556,1.88888888889,22.2888888889,84.0,0.0,4,0,16.6666666667
113.0,95.0,130.0,86.0,91.99,93.34,110.91,90.175,185.645,155.345,17,1009.1,238.666666667,1.86666666667,22.0666666667,85.0,0.0,4,0,17.0
105.0,92.0,108.0,110.0,59.35,122.015,124.7775,59.79,165.1525,164.08,17,1009.0,264.777777778,1.84444444444,21.8444444444,86.0,0.0,4,0,17.3333333333
141.0,95.0,137.0,121.0,86.2,88.84,138.645,92.16,144.66,172.44,17,1008.9,290.888888889,1.82222222222,21.6222222222,87.0,0.0,4,0,17.6666666667
93.0,80.0,98.0,100.0,82.54,116.39,163.59,125.67,188.36,180.8,18,1008.8,317.0,1.8,21.4,88.0,0.0,4,0,18.0
96.0,71.0,129.0,95.0,51.73,110.68,162.47,109.13,232.06,189.16,18,1008.81111111,317.222222222,1.78888888889,21.3222222222,88.5555555556,0.0,4,0,18.3333333333
108.0,80.0,80.0,96.0,61.79,117.12,139.445,137.145,181.86,221.986666667,18,1008.82222222,317.444444444,1.77777777778,21.2444444444,89.1111111111,0.0,4,0,18.6666666667
53.0,63.0,63.0,58.0,52.48,122.23,188.24,71.63,274.36,254.813333333,19,1008.83333333,317.666666667,1.76666666667,21.1666666667,89.6666666667,0.0,4,0,19.0
61.0,57.0,70.0,86.0,68.97,118.3,157.12,108.92,217.59,287.64,19,1008.84444444,317.888888889,1.75555555556,21.0888888889,90.2222222222,0.0,4,0,19.3333333333
56.0,62.0,50.0,55.0,62.66,101.71,126.0,105.665,160.82,147.64,19,1008.85555556,318.111111111,1.74444444444,21.0111111111,90.7777777778,0.0,4,0,19.6666666667
34.0,40.0,54.0,58.0,61.4,86.77,110.8,85.65,134.94,106.41,20,1008.86666667,318.333333333,1.73333333333,20.9333333333,91.3333333333,0.0,4,0,20.0
36.0,31.0,42.0,49.0,64.4,120.02,122.45,88.5,164.06,133.87,20,1008.87777778,318.555555556,1.72222222222,20.8555555556,91.8888888889,0.0,4,0,20.3333333333
47.0,40.0,49.0,43.0,52.94,80.525,92.96,68.83,170.92,144.105,20,1008.88888889,318.777777778,1.71111111111,20.7777777778,92.4444444444,0.0,4,0,20.6666666667
36.0,25.0,45.0,46.0,76.6,95.13,106.79,83.635,177.78,154.34,21,1008.9,319.0,1.7,20.7,93.0,0.0,4,0,21.0
28.0,25.0,45.0,35.0,68.185,91.17,119.93,129.4,130.66,176.23,21,1009.0,317.0,1.62222222222,20.9222222222,92.3333333333,0.0,4,0,21.3333333333
46.0,27.0,45.0,27.0,56.115,92.63,111.436666667,112.5,187.455,198.12,21,1009.1,315.0,1.54444444444,21.1444444444,91.6666666667,0.0,4,0,21.6666666667
20.0,19.0,30.0,29.0,44.93,66.475,102.943333333,36.45,244.25,231.41,22,1009.2,313.0,1.46666666667,21.3666666667,91.0,0.0,4,0,22.0
31.0,30.0,28.0,17.0,60.1,124.92,94.45,103.2,239.69,264.7,22,1009.3,311.0,1.38888888889,21.5888888889,90.3333333333,0.0,4,0,22.3333333333
17.0,30.0,19.0,34.0,45.195,98.94,92.1,93.615,235.13,248.778,22,1009.4,309.0,1.31111111111,21.8111111111,89.6666666667,0.0,4,0,22.6666666667
12.0,11.0,15.0,12.0,49.29,90.55,94.13,113.24,197.28,232.856,23,1009.5,307.0,1.23333333333,22.0333333333,89.0,0.0,4,0,23.0
15.0,11.0,16.0,9.0,56.69,80.77,96.16,43.06,187.68,216.934,23,1009.6,305.0,1.15555555556,22.2555555556,88.3333333333,0.0,4,0,23.3333333333
20.0,9.0,13.0,11.0,43.87,103.13,98.19,76.115,178.08,201.012,23,1009.7,303.0,1.07777777778,22.4777777778,87.6666666667,0.0,4,0,23.6666666667
117.0,2.0,14.0,170.0,45.395,79.385,140.66,87.66,168.48,185.09,0,1009.8,301.0,1.0,22.7,87.0,0.0,5,0,0.0
118.0,1.0,14.0,106.0,42.02,76.885,183.13,99.205,157.261666667,167.97,0,1009.73333333,289.0,1.03333333333,23.2666666667,84.4444444444,0.0,5,0,0.333333333333
61.0,3.0,24.0,92.0,48.02,74.385,225.6,110.75,146.043333333,150.85,0,1009.66666667,277.0,1.06666666667,23.8333333333,81.8888888889,0.0,5,0,0.666666666667
10.0,1.0,19.0,6.0,37.9,61.28,268.07,113.804,134.825,220.92,1,1009.6,265.0,1.1,24.4,79.3333333333,0.0,5,0,1.0
4.0,0.0,20.0,7.0,38.97,67.305,310.54,116.858,141.98,268.312857143,1,1009.53333333,253.0,1.13333333333,24.9666666667,76.7777777778,0.0,5,0,1.33333333333
8.0,2.0,12.0,13.0,40.04,73.33,353.01,119.912,149.135,315.705714286,1,1009.46666667,241.0,1.16666666667,25.5333333333,74.2222222222,0.0,5,0,1.66666666667
9.0,0.0,16.0,8.0,52.47,157.345,395.48,122.966,156.29,363.098571429,2,1009.4,229.0,1.2,26.1,71.6666666667,0.0,5,0,2.0
8.0,0.0,16.0,1.0,62.62,65.38,437.95,126.02,163.445,410.491428571,2,1009.33333333,217.0,1.23333333333,26.6666666667,69.1111111111,0.0,5,0,2.33333333333
10.0,0.0,14.0,10.0,61.95,71.61,480.42,121.77375,170.6,457.884285714,2,1009.26666667,205.0,1.26666666667,27.2333333333,66.5555555556,0.0,5,0,2.66666666667
6.0,0.0,11.0,7.0,61.28,77.84,126.045,117.5275,177.755,505.277142857,3,1009.2,193.0,1.3,27.8,64.0,0.0,5,0,3.0
23.0,0.0,11.0,4.0,60.61,84.07,80.82,113.28125,184.91,552.67,3,1008.91111111,177.555555556,1.57777777778,28.0,63.0,0.0,5,0,3.33333333333
15.0,0.0,16.0,8.0,37.01,90.3,87.2257142857,109.035,192.065,508.815,3,1008.62222222,162.111111111,1.85555555556,28.2,62.0,0.0,5,0,3.66666666667
16.0,0.0,12.0,6.0,44.87,74.57625,93.6314285714,109.11,199.22,464.96,4,1008.33333333,146.666666667,2.13333333333,28.4,61.0,0.0,5,0,4.0
16.0,0.0,14.0,2.0,44.84,58.8525,100.037142857,99.18,175.09,421.105,4,1008.04444444,131.222222222,2.41111111111,28.6,60.0,0.0,5,0,4.33333333333
25.0,1.0,13.0,7.0,68.4,43.12875,106.442857143,111.53,150.96,377.25,4,1007.75555556,115.777777778,2.68888888889,28.8,59.0,0.0,5,0,4.66666666667
